"","GeneID","F_olivaceous_BW_1.quant","F_olivaceous_BW_2.quant","F_olivaceous_BW_3.quant","F_olivaceous_FW_1.quant","F_olivaceous_FW_2.quant","F_olivaceous_FW_3.quant","F_olivaceous_transfer_1.quant","F_olivaceous_transfer_2.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"132191","ENSXMAP00000018834","336.694007288665","336.332037393298","411.781389169976","388.061119788489","507.639754864303","361.276819212546","565.138331812483","572.892507696699",434.976995903307,0.441758312701644,0.184367530811756,2.39607435624167,0.0165717281736853,0.12836542940858,434.976995903307,0.652200980054463,0.182756271889951,3.56869273656006,0.000358766880478237,0.00940485100798767,"TRINITY_DN124124_c3_g2_i4","TRINITY_DN124124_c3_g2","Transcript_263051","gi|831560489|ref|XP_012731395.1| PREDICTED: la-related protein 1B-like isoform X3 [Fundulus heteroclitus]"
"132192","ENSXMAP00000018834","336.694007288665","336.332037393298","411.781389169976","388.061119788489","507.639754864303","361.276819212546","565.138331812483","572.892507696699",434.976995903307,0.441758312701644,0.184367530811756,2.39607435624167,0.0165717281736853,0.12836542940858,434.976995903307,0.652200980054463,0.182756271889951,3.56869273656006,0.000358766880478237,0.00940485100798767,"TRINITY_DN124124_c3_g1_i8","TRINITY_DN124124_c3_g1","Transcript_263045","gi|831560493|ref|XP_012731396.1| PREDICTED: la-related protein 1B-like isoform X4 [Fundulus heteroclitus]"
"102917","ENSXMAP00000012136","552.898607410862","582.986288710307","628.809777076587","599.335779915687","699.729866501168","682.676463855562","1054.33099556595","741.954744665769",692.840315462737,0.452749063403242,0.173964315099277,2.60253985505516,0.00925360589135949,0.0867741680412664,692.840315462737,0.616165635492939,0.1727332713296,3.56715084911005,0.000360883752232406,0.00944799316875805,"TRINITY_DN125531_c3_g2_i11","TRINITY_DN125531_c3_g2_","Transcript_16678","gi|831558283|ref|XP_012730658.1| PREDICTED: glutamate-rich WD repeat-containing protein 1 [Fundulus heteroclitus]"
"102918","ENSXMAP00000012136","552.898607410862","582.986288710307","628.809777076587","599.335779915687","699.729866501168","682.676463855562","1054.33099556595","741.954744665769",692.840315462737,0.452749063403242,0.173964315099277,2.60253985505516,0.00925360589135949,0.0867741680412664,692.840315462737,0.616165635492939,0.1727332713296,3.56715084911005,0.000360883752232406,0.00944799316875805,"TRINITY_DN125531_c3_g2_i8","TRINITY_DN125531_c3_g2","Transcript_16675","gi|831558283|ref|XP_012730658.1| PREDICTED: glutamate-rich WD repeat-containing protein 1 [Fundulus heteroclitus]"
"102919","ENSXMAP00000012136","552.898607410862","582.986288710307","628.809777076587","599.335779915687","699.729866501168","682.676463855562","1054.33099556595","741.954744665769",692.840315462737,0.452749063403242,0.173964315099277,2.60253985505516,0.00925360589135949,0.0867741680412664,692.840315462737,0.616165635492939,0.1727332713296,3.56715084911005,0.000360883752232406,0.00944799316875805,"TRINITY_DN125531_c3_g2_i6","TRINITY_DN125531_c3_g2","Transcript_16673","gi|831558283|ref|XP_012730658.1| PREDICTED: glutamate-rich WD repeat-containing protein 1 [Fundulus heteroclitus]"
"102920","ENSXMAP00000012136","552.898607410862","582.986288710307","628.809777076587","599.335779915687","699.729866501168","682.676463855562","1054.33099556595","741.954744665769",692.840315462737,0.452749063403242,0.173964315099277,2.60253985505516,0.00925360589135949,0.0867741680412664,692.840315462737,0.616165635492939,0.1727332713296,3.56715084911005,0.000360883752232406,0.00944799316875805,"TRINITY_DN125531_c3_g2_i5","TRINITY_DN125531_c3_g2","Transcript_16672","gi|831558283|ref|XP_012730658.1| PREDICTED: glutamate-rich WD repeat-containing protein 1 [Fundulus heteroclitus]"
"102921","ENSXMAP00000012136","552.898607410862","582.986288710307","628.809777076587","599.335779915687","699.729866501168","682.676463855562","1054.33099556595","741.954744665769",692.840315462737,0.452749063403242,0.173964315099277,2.60253985505516,0.00925360589135949,0.0867741680412664,692.840315462737,0.616165635492939,0.1727332713296,3.56715084911005,0.000360883752232406,0.00944799316875805,"TRINITY_DN125531_c3_g2_i7","TRINITY_DN125531_c3_g2","Transcript_16674","gi|831558283|ref|XP_012730658.1| PREDICTED: glutamate-rich WD repeat-containing protein 1 [Fundulus heteroclitus]"
"102922","ENSXMAP00000012136","552.898607410862","582.986288710307","628.809777076587","599.335779915687","699.729866501168","682.676463855562","1054.33099556595","741.954744665769",692.840315462737,0.452749063403242,0.173964315099277,2.60253985505516,0.00925360589135949,0.0867741680412664,692.840315462737,0.616165635492939,0.1727332713296,3.56715084911005,0.000360883752232406,0.00944799316875805,"TRINITY_DN125531_c3_g2_i4","TRINITY_DN125531_c3_g2","Transcript_16671","gi|831558283|ref|XP_012730658.1| PREDICTED: glutamate-rich WD repeat-containing protein 1 [Fundulus heteroclitus]"
"22283","ENSONIP00000013134","208.987858666138","178.957988973893","196.111205620154","173.089054939174","193.004905601579","141.889067148464","110.422095794166","127.567687465894",166.253733026183,-0.530640367150077,0.20853238207992,-2.54464252437642,0.0109389660371148,0.0972462744983405,166.253733026183,-0.722919603296252,0.202860220705598,-3.56363411605173,0.000365755684531674,0.00951344292814291,"TRINITY_DN126221_c5_g4_i6","TRINITY_DN126221_c5_g4","Transcript_232786","gi|831513488|ref|XP_012714935.1| PREDICTED: general transcription factor IIH subunit 2-like [Fundulus heteroclitus]"
"22284","ENSONIP00000013134","208.987858666138","178.957988973893","196.111205620154","173.089054939174","193.004905601579","141.889067148464","110.422095794166","127.567687465894",166.253733026183,-0.530640367150077,0.20853238207992,-2.54464252437642,0.0109389660371148,0.0972462744983405,166.253733026183,-0.722919603296252,0.202860220705598,-3.56363411605173,0.000365755684531674,0.00951344292814291,"TRINITY_DN126221_c5_g4_i3","TRINITY_DN126221_c5_g4","Transcript_232783","gi|831513488|ref|XP_012714935.1| PREDICTED: general transcription factor IIH subunit 2-like [Fundulus heteroclitus]"
"22285","ENSONIP00000013134","208.987858666138","178.957988973893","196.111205620154","173.089054939174","193.004905601579","141.889067148464","110.422095794166","127.567687465894",166.253733026183,-0.530640367150077,0.20853238207992,-2.54464252437642,0.0109389660371148,0.0972462744983405,166.253733026183,-0.722919603296252,0.202860220705598,-3.56363411605173,0.000365755684531674,0.00951344292814291,"TRINITY_DN126221_c5_g4_i4","TRINITY_DN126221_c5_g4","Transcript_232784","gi|831513488|ref|XP_012714935.1| PREDICTED: general transcription factor IIH subunit 2-like [Fundulus heteroclitus]"
"120776","ENSXMAP00000016378","439.073759796423","423.037794611523","354.738329479208","551.167112047845","494.38542435527","496.822304038036","606.22633726019","546.897731995098",489.043599197949,0.166182014306832,0.145713077880195,1.14047425752318,0.25408877146224,0.59212605723102,489.043599197949,0.514489819669312,0.144448544096885,3.5617515073342,0.000368388974620047,0.00956952395988398,"TRINITY_DN126067_c0_g1_i3","TRINITY_DN126067_c0_g1","Transcript_221360","gi|831536319|ref|XP_012722922.1| PREDICTED: nuclear pore complex protein Nup160 [Fundulus heteroclitus]"
"120777","ENSXMAP00000016378","439.073759796423","423.037794611523","354.738329479208","551.167112047845","494.38542435527","496.822304038036","606.22633726019","546.897731995098",489.043599197949,0.166182014306832,0.145713077880195,1.14047425752318,0.25408877146224,0.59212605723102,489.043599197949,0.514489819669312,0.144448544096885,3.5617515073342,0.000368388974620047,0.00956952395988398,"TRINITY_DN126067_c0_g1_i2","TRINITY_DN126067_c0_g1","Transcript_221359","gi|831536319|ref|XP_012722922.1| PREDICTED: nuclear pore complex protein Nup160 [Fundulus heteroclitus]"
"120778","ENSXMAP00000016378","439.073759796423","423.037794611523","354.738329479208","551.167112047845","494.38542435527","496.822304038036","606.22633726019","546.897731995098",489.043599197949,0.166182014306832,0.145713077880195,1.14047425752318,0.25408877146224,0.59212605723102,489.043599197949,0.514489819669312,0.144448544096885,3.5617515073342,0.000368388974620047,0.00956952395988398,"TRINITY_DN126067_c0_g1_i4","TRINITY_DN126067_c0_g1","Transcript_221361","gi|831536319|ref|XP_012722922.1| PREDICTED: nuclear pore complex protein Nup160 [Fundulus heteroclitus]"
"120779","ENSXMAP00000016378","439.073759796423","423.037794611523","354.738329479208","551.167112047845","494.38542435527","496.822304038036","606.22633726019","546.897731995098",489.043599197949,0.166182014306832,0.145713077880195,1.14047425752318,0.25408877146224,0.59212605723102,489.043599197949,0.514489819669312,0.144448544096885,3.5617515073342,0.000368388974620047,0.00956952395988398,"TRINITY_DN126067_c0_g1_i1","TRINITY_DN126067_c0_g1","Transcript_221358","gi|831536319|ref|XP_012722922.1| PREDICTED: nuclear pore complex protein Nup160 [Fundulus heteroclitus]"
"86902","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i6","TRINITY_DN125118_c1_g1","Transcript_187530","gi|831551853|ref|XP_012728495.1| PREDICTED: AMP deaminase 3 isoform X3 [Fundulus heteroclitus]"
"86903","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i2","TRINITY_DN125118_c1_g1","Transcript_187526","gi|831520815|ref|XP_012717409.1| PREDICTED: AMP deaminase 1 isoform X1 [Fundulus heteroclitus]"
"86904","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i5","TRINITY_DN125118_c1_g1","Transcript_187529","gi|831520818|ref|XP_012717410.1| PREDICTED: AMP deaminase 1 isoform X2 [Fundulus heteroclitus]"
"86905","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i6","TRINITY_DN125118_c1_g1","Transcript_187530","gi|831520818|ref|XP_012717410.1| PREDICTED: AMP deaminase 1 isoform X2 [Fundulus heteroclitus]"
"86906","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i1","TRINITY_DN125118_c1_g1","Transcript_187525","gi|831520815|ref|XP_012717409.1| PREDICTED: AMP deaminase 1 isoform X1 [Fundulus heteroclitus]"
"86907","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i6","TRINITY_DN125118_c1_g1","Transcript_187530","gi|831520815|ref|XP_012717409.1| PREDICTED: AMP deaminase 1 isoform X1 [Fundulus heteroclitus]"
"86908","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i1","TRINITY_DN125118_c1_g1","Transcript_187525","gi|831551853|ref|XP_012728495.1| PREDICTED: AMP deaminase 3 isoform X3 [Fundulus heteroclitus]"
"86909","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i5","TRINITY_DN125118_c1_g1","Transcript_187529","gi|831551847|ref|XP_012728493.1| PREDICTED: AMP deaminase 3 isoform X1 [Fundulus heteroclitus]"
"86910","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i2","TRINITY_DN125118_c1_g1","Transcript_187526","gi|831520818|ref|XP_012717410.1| PREDICTED: AMP deaminase 1 isoform X2 [Fundulus heteroclitus]"
"86911","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i6","TRINITY_DN125118_c1_g1","Transcript_187530","gi|831522250|ref|XP_012717921.1| PREDICTED: AMP deaminase 3-like [Fundulus heteroclitus]"
"86912","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i2","TRINITY_DN125118_c1_g1","Transcript_187526","gi|831522250|ref|XP_012717921.1| PREDICTED: AMP deaminase 3-like [Fundulus heteroclitus]"
"86913","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i5","TRINITY_DN125118_c1_g1","Transcript_187529","gi|831551850|ref|XP_012728494.1| PREDICTED: AMP deaminase 3 isoform X2 [Fundulus heteroclitus]"
"86914","ENSXMAP00000009351","323.912345146119","192.806362214617","262.11113079745","201.655214997472","205.121239902242","123.28575658478","101.249103243859","141.912900403056",194.006756661199,-0.563086348795039,0.313641361621523,-1.79531916926992,0.0726028625885656,0.311940805057591,194.006756661199,-1.10315515506901,0.309759499915963,-3.56132791849254,0.000368983905197423,0.00957257857028346,"TRINITY_DN125118_c1_g1_i2","TRINITY_DN125118_c1_g1","Transcript_187526","gi|831551847|ref|XP_012728493.1| PREDICTED: AMP deaminase 3 isoform X1 [Fundulus heteroclitus]"
